date;location_key;new_confirmed;new_tested;cumulative_confirmed;new_persons_vaccinated;cumulative_persons_vaccinated;mobility_retail_and_recreation;mobility_grocery_and_pharmacy;mobility_parks;mobility_transit_stations;mobility_workplaces;mobility_residential
20/11/2020;ID;4792.0;;488310.0;;;-17.0;-2.0;-16.0;-31.0;-23.0;9.0
21/11/2020;ID;4998.0;;493308.0;;;-17.0;-1.0;-17.0;-28.0;-16.0;6.0
22/11/2020;ID;4360.0;;497668.0;;;-19.0;-4.0;-14.0;-30.0;-11.0;6.0
23/11/2020;ID;4442.0;;502110.0;;;-19.0;-6.0;-18.0;-33.0;-25.0;8.0
24/11/2020;ID;4192.0;;506302.0;;;-19.0;-4.0;-17.0;-32.0;-26.0;8.0
25/11/2020;ID;5534.0;;511836.0;;;-16.0;1.0;-14.0;-30.0;-25.0;8.0
26/11/2020;ID;4917.0;;516753.0;;;-14.0;3.0;-13.0;-28.0;-24.0;8.0
27/11/2020;ID;5828.0;;522581.0;;;-17.0;-2.0;-17.0;-30.0;-23.0;8.0
28/11/2020;ID;5418.0;;527999.0;;;-17.0;0.0;-20.0;-26.0;-15.0;6.0
29/11/2020;ID;6267.0;;534266.0;;;-19.0;-3.0;-16.0;-28.0;-9.0;6.0
30/11/2020;ID;4617.0;;538883.0;;;-14.0;4.0;-14.0;-30.0;-24.0;7.0
01/12/2020;ID;5092.0;;543975.0;;;-14.0;7.0;-14.0;-28.0;-25.0;7.0
02/12/2020;ID;5533.0;;549508.0;;;-13.0;7.0;-12.0;-29.0;-24.0;7.0
03/12/2020;ID;8369.0;;557877.0;;;-13.0;5.0;-13.0;-30.0;-24.0;8.0
04/12/2020;ID;5803.0;;563680.0;;;-15.0;2.0;-18.0;-30.0;-23.0;8.0
05/12/2020;ID;6027.0;;569707.0;;;-17.0;1.0;-21.0;-26.0;-15.0;6.0
06/12/2020;ID;6089.0;;575796.0;;;-18.0;-2.0;-20.0;-30.0;-11.0;7.0
07/12/2020;ID;5754.0;;581550.0;;;-16.0;1.0;-16.0;-31.0;-26.0;8.0
08/12/2020;ID;5292.0;;586842.0;;;-13.0;5.0;-11.0;-28.0;-25.0;6.0
09/12/2020;ID;6058.0;;592900.0;;;-14.0;1.0;-4.0;-36.0;-56.0;15.0
10/12/2020;ID;6033.0;;598933.0;;;-14.0;6.0;-9.0;-26.0;-22.0;9.0
11/12/2020;ID;6310.0;;605243.0;;;-16.0;1.0;-14.0;-28.0;-21.0;12.0
12/12/2020;ID;6388.0;;611631.0;;;-19.0;1.0;-20.0;-24.0;-13.0;9.0
13/12/2020;ID;6189.0;;617820.0;;;-18.0;-1.0;-12.0;-24.0;-5.0;9.0
14/12/2020;ID;5489.0;;623309.0;;;-15.0;2.0;-9.0;-27.0;-22.0;11.0
15/12/2020;ID;6120.0;;629429.0;;;-15.0;3.0;-9.0;-25.0;-24.0;11.0
16/12/2020;ID;6725.0;;636154.0;;;-14.0;4.0;-7.0;-25.0;-23.0;11.0
17/12/2020;ID;7354.0;;643508.0;;;-15.0;3.0;-10.0;-23.0;-23.0;11.0
18/12/2020;ID;6689.0;;650197.0;;;-16.0;2.0;-13.0;-25.0;-21.0;11.0
19/12/2020;ID;7751.0;;657948.0;;;-15.0;5.0;-13.0;-20.0;-12.0;8.0
20/12/2020;ID;6982.0;;664930.0;;;-15.0;3.0;-6.0;-21.0;-5.0;8.0
21/12/2020;ID;6848.0;;671778.0;;;-11.0;5.0;-1.0;-24.0;-25.0;11.0
22/12/2020;ID;6347.0;;678125.0;;;-11.0;6.0;0.0;-21.0;-26.0;10.0
23/12/2020;ID;7514.0;;685639.0;;;-8.0;12.0;4.0;-16.0;-26.0;9.0
24/12/2020;ID;7199.0;;692838.0;;;-7.0;13.0;12.0;-17.0;-43.0;13.0
25/12/2020;ID;7259.0;;700097.0;;;-16.0;-1.0;10.0;-33.0;-57.0;18.0
26/12/2020;ID;6740.0;;706837.0;;;-19.0;0.0;-4.0;-28.0;-25.0;10.0
27/12/2020;ID;6528.0;;713365.0;;;-18.0;-1.0;-1.0;-23.0;-6.0;8.0
28/12/2020;ID;5854.0;;719219.0;;;-12.0;6.0;4.0;-26.0;-29.0;12.0
29/12/2020;ID;7903.0;;727122.0;;;-15.0;3.0;1.0;-26.0;-31.0;12.0
30/12/2020;ID;8002.0;;735124.0;;;-12.0;9.0;4.0;-22.0;-31.0;11.0
31/12/2020;ID;8074.0;;743198.0;;;-7.0;23.0;19.0;-21.0;-46.0;12.0
01/01/2021;ID;8072.0;;751270.0;;;-25.0;-8.0;18.0;-42.0;-66.0;19.0
02/01/2021;ID;7203.0;;758473.0;;;-20.0;3.0;0.0;-27.0;-32.0;11.0
03/01/2021;ID;6877.0;;765350.0;;;-21.0;-2.0;-6.0;-22.0;-9.0;9.0
04/01/2021;ID;6753.0;;772103.0;;;-15.0;5.0;-5.0;-26.0;-24.0;11.0
05/01/2021;ID;7445.0;;779548.0;;;-18.0;3.0;-10.0;-27.0;-25.0;12.0
06/01/2021;ID;8854.0;;788402.0;;;-15.0;4.0;-8.0;-29.0;-24.0;12.0
07/01/2021;ID;9321.0;;797723.0;;;-16.0;4.0;-10.0;-30.0;-24.0;12.0
08/01/2021;ID;10617.0;;808340.0;;;-18.0;0.0;-16.0;-33.0;-23.0;12.0
09/01/2021;ID;10046.0;;818386.0;;;-22.0;-4.0;-22.0;-33.0;-16.0;10.0
10/01/2021;ID;9640.0;;828026.0;;;-20.0;-1.0;-16.0;-30.0;-8.0;9.0
11/01/2021;ID;8692.0;;836718.0;;;-18.0;-2.0;-14.0;-35.0;-25.0;11.0
12/01/2021;ID;10047.0;;846765.0;;0.0;-22.0;-6.0;-18.0;-36.0;-28.0;12.0
13/01/2021;ID;11278.0;;858043.0;;;-23.0;-8.0;-19.0;-38.0;-29.0;10.0
14/01/2021;ID;11557.0;;869600.0;;;-25.0;-12.0;-24.0;-41.0;-33.0;10.0
15/01/2021;ID;12818.0;;882418.0;;;-30.0;-18.0;-30.0;-45.0;-34.0;10.0
16/01/2021;ID;14224.0;;896642.0;;;-32.0;-19.0;-36.0;-44.0;-28.0;9.0
17/01/2021;ID;11287.0;;907929.0;;;-32.0;-19.0;-30.0;-44.0;-21.0;9.0
18/01/2021;ID;9086.0;;917015.0;;;-30.0;-19.0;-30.0;-44.0;-35.0;12.0
19/01/2021;ID;10365.0;;927380.0;;;-29.0;-16.0;-27.0;-43.0;-35.0;11.0
20/01/2021;ID;12568.0;;939948.0;;;-28.0;-15.0;-25.0;-43.0;-34.0;11.0
21/01/2021;ID;11703.0;;951651.0;;;-27.0;-15.0;-26.0;-43.0;-33.0;12.0
22/01/2021;ID;13632.0;;965283.0;132000.0;132000.0;-29.0;-17.0;-30.0;-44.0;-32.0;12.0
23/01/2021;ID;12191.0;;977474.0;;;-27.0;-13.0;-30.0;-41.0;-23.0;9.0
24/01/2021;ID;11788.0;;989262.0;17242.0;149242.0;-32.0;-20.0;-32.0;-46.0;-18.0;11.0
25/01/2021;ID;9994.0;;999256.0;12717.0;161959.0;-25.0;-12.0;-24.0;-41.0;-31.0;11.0
26/01/2021;ID;13094.0;;1012350.0;83726.0;245685.0;-27.0;-14.0;-26.0;-40.0;-32.0;11.0
27/01/2021;ID;11948.0;;1024298.0;62318.0;308003.0;-26.0;-12.0;-26.0;-40.0;-31.0;12.0
28/01/2021;ID;13695.0;;1037993.0;60315.0;368318.0;-24.0;-9.0;-25.0;-39.0;-31.0;11.0
29/01/2021;ID;13802.0;;1051795.0;36694.0;405012.0;-27.0;-12.0;-30.0;-40.0;-29.0;11.0
30/01/2021;ID;14518.0;;1066313.0;77133.0;482145.0;-27.0;-8.0;-34.0;-37.0;-21.0;7.0
31/01/2021;ID;12001.0;;1078314.0;10988.0;493133.0;-24.0;-5.0;-28.0;-36.0;-13.0;6.0
01/02/2021;ID;10994.0;;1089308.0;46399.0;539532.0;-23.0;-5.0;-27.0;-38.0;-30.0;8.0
02/02/2021;ID;10379.0;;1099687.0;56728.0;596260.0;-22.0;-3.0;-25.0;-36.0;-31.0;7.0
03/02/2021;ID;11984.0;;1111671.0;49766.0;646026.0;-25.0;-9.0;-28.0;-38.0;-32.0;8.0
04/02/2021;ID;11434.0;;1123105.0;54240.0;700266.0;-24.0;-8.0;-28.0;-38.0;-32.0;8.0
05/02/2021;ID;11749.0;;1134854.0;44618.0;744884.0;-21.0;-4.0;-27.0;-37.0;-30.0;8.0
06/02/2021;ID;12156.0;;1147010.0;32212.0;777096.0;-26.0;-10.0;-34.0;-36.0;-26.0;7.0
07/02/2021;ID;10827.0;;1157837.0;7222.0;784318.0;-30.0;-16.0;-34.0;-41.0;-20.0;7.0
08/02/2021;ID;8242.0;;1166079.0;30267.0;814585.0;-23.0;-8.0;-27.0;-37.0;-32.0;8.0
09/02/2021;ID;8700.0;;1174779.0;30822.0;845407.0;-21.0;-4.0;-24.0;-34.0;-32.0;7.0
10/02/2021;ID;8776.0;;1183555.0;124139.0;969546.0;-20.0;-3.0;-23.0;-34.0;-31.0;7.0
11/02/2021;ID;8435.0;;1191990.0;47640.0;1017186.0;-16.0;1.0;-18.0;-28.0;-31.0;6.0
12/02/2021;ID;9869.0;;1201859.0;;;-22.0;-8.0;-14.0;-41.0;-61.0;14.0
13/02/2021;ID;8844.0;;1210703.0;43140.0;1060326.0;-24.0;-7.0;-24.0;-39.0;-29.0;6.0
14/02/2021;ID;6765.0;;1217468.0;8421.0;1068747.0;-26.0;-9.0;-25.0;-35.0;-18.0;6.0
15/02/2021;ID;6462.0;;1223930.0;27348.0;1096095.0;-21.0;-5.0;-23.0;-35.0;-30.0;7.0
16/02/2021;ID;10029.0;;1233959.0;24868.0;1120963.0;-23.0;-6.0;-23.0;-36.0;-31.0;7.0
17/02/2021;ID;9687.0;;1243646.0;28976.0;1149939.0;-21.0;-4.0;-24.0;-35.0;-30.0;7.0
18/02/2021;ID;9039.0;;1252685.0;14205.0;1164144.0;-24.0;-8.0;-27.0;-37.0;-30.0;8.0
19/02/2021;ID;10614.0;;1263299.0;;;-23.0;-6.0;-28.0;-38.0;-28.0;8.0
20/02/2021;ID;8054.0;;1271353.0;59947.0;1224091.0;-25.0;-6.0;-30.0;-37.0;-23.0;6.0
21/02/2021;ID;7300.0;;1278653.0;;;-23.0;-5.0;-23.0;-38.0;-15.0;5.0
22/02/2021;ID;10180.0;;1288833.0;;;-21.0;-5.0;-23.0;-37.0;-29.0;7.0
23/02/2021;ID;9775.0;;1298608.0;45814.0;1269905.0;-23.0;-7.0;-25.0;-36.0;-29.0;7.0
24/02/2021;ID;7533.0;;1306141.0;93233.0;1363138.0;-22.0;-6.0;-24.0;-37.0;-28.0;7.0
25/02/2021;ID;8493.0;;1314634.0;98782.0;1461920.0;-19.0;0.0;-23.0;-34.0;-28.0;7.0
26/02/2021;ID;8232.0;;1322866.0;121661.0;1583581.0;-19.0;0.0;-25.0;-34.0;-26.0;7.0
27/02/2021;ID;6208.0;;1329074.0;32584.0;1616165.0;-18.0;4.0;-25.0;-30.0;-19.0;4.0
28/02/2021;ID;5560.0;;1334634.0;75559.0;1691724.0;-17.0;4.0;-18.0;-30.0;-11.0;4.0
01/03/2021;ID;6680.0;;1341314.0;;;-16.0;5.0;-19.0;-33.0;-27.0;5.0
02/03/2021;ID;5712.0;;1347026.0;276333.0;1968057.0;-18.0;2.0;-22.0;-32.0;-28.0;6.0
03/03/2021;ID;6808.0;;1353834.0;318066.0;2286123.0;-16.0;5.0;-19.0;-32.0;-28.0;6.0
04/03/2021;ID;7264.0;;1361098.0;;;-17.0;2.0;-21.0;-32.0;-28.0;6.0
05/03/2021;ID;6971.0;;1368069.0;127492.0;2413615.0;-17.0;1.0;-22.0;-33.0;-26.0;6.0
06/03/2021;ID;5767.0;;1373836.0;;;-18.0;2.0;-24.0;-28.0;-20.0;4.0
07/03/2021;ID;5826.0;;1379662.0;475142.0;2888757.0;-20.0;-1.0;-20.0;-31.0;-15.0;5.0
08/03/2021;ID;6894.0;;1386556.0;;;-18.0;0.0;-21.0;-33.0;-27.0;6.0
09/03/2021;ID;6389.0;;1392945.0;;;-17.0;1.0;-20.0;-31.0;-28.0;6.0
10/03/2021;ID;5633.0;;1398578.0;685941.0;3574698.0;-14.0;6.0;-14.0;-26.0;-27.0;5.0
11/03/2021;ID;5144.0;;1403722.0;121361.0;3696059.0;-12.0;5.0;2.0;-32.0;-60.0;12.0
12/03/2021;ID;6412.0;;1410134.0;73115.0;3769174.0;-18.0;0.0;-19.0;-34.0;-28.0;7.0
13/03/2021;ID;4607.0;;1414741.0;216422.0;3985596.0;-17.0;3.0;-16.0;-29.0;-21.0;4.0
14/03/2021;ID;4714.0;;1419455.0;34528.0;4020124.0;-20.0;-2.0;-14.0;-28.0;-17.0;5.0
15/03/2021;ID;5589.0;47064.0;1425044.0;146738.0;4166862.0;-16.0;3.0;-14.0;-30.0;-27.0;5.0
16/03/2021;ID;5414.0;58752.0;1430458.0;302089.0;4468951.0;-18.0;0.0;-19.0;-31.0;-27.0;6.0
17/03/2021;ID;6825.0;35943.0;1437283.0;236297.0;4705248.0;-16.0;2.0;-16.0;-31.0;-25.0;6.0
18/03/2021;ID;6570.0;45963.0;1443853.0;133504.0;4838752.0;-17.0;1.0;-20.0;-31.0;-25.0;6.0
19/03/2021;ID;6279.0;43807.0;1450132.0;120311.0;4959063.0;-17.0;1.0;-19.0;-31.0;-24.0;6.0
20/03/2021;ID;5656.0;26304.0;1455788.0;165885.0;5124948.0;-16.0;4.0;-18.0;-28.0;-17.0;4.0
21/03/2021;ID;4396.0;37582.0;1460184.0;408431.0;5533379.0;-17.0;1.0;-12.0;-30.0;-12.0;4.0
22/03/2021;ID;5744.0;50125.0;1465928.0;33901.0;5567280.0;-17.0;1.0;-17.0;-32.0;-25.0;6.0
23/03/2021;ID;5297.0;49788.0;1471225.0;164930.0;5732210.0;-18.0;0.0;-19.0;-31.0;-26.0;6.0
24/03/2021;ID;5227.0;53162.0;1476452.0;246041.0;5978251.0;-16.0;2.0;-16.0;-31.0;-25.0;6.0
25/03/2021;ID;6107.0;51619.0;1482559.0;411586.0;6389837.0;-15.0;4.0;-18.0;-29.0;-25.0;6.0
26/03/2021;ID;4982.0;45881.0;1487541.0;579364.0;6969201.0;-14.0;5.0;-17.0;-29.0;-23.0;6.0
27/03/2021;ID;4461.0;30638.0;1492002.0;209813.0;7179014.0;-17.0;3.0;-20.0;-27.0;-17.0;4.0
28/03/2021;ID;4083.0;39042.0;1496085.0;64188.0;7243202.0;-16.0;5.0;-12.0;-27.0;-11.0;4.0
29/03/2021;ID;5008.0;48287.0;1501093.0;151219.0;7394421.0;-15.0;5.0;-16.0;-30.0;-25.0;5.0
30/03/2021;ID;4682.0;45714.0;1505775.0;335161.0;7729582.0;-17.0;2.0;-20.0;-29.0;-26.0;6.0
31/03/2021;ID;5937.0;54766.0;1511712.0;366135.0;8095717.0;-13.0;7.0;-14.0;-26.0;-25.0;5.0
01/04/2021;ID;6142.0;41406.0;1517854.0;253758.0;8349475.0;-9.0;16.0;-12.0;-15.0;-25.0;4.0
02/04/2021;ID;5325.0;36045.0;1523179.0;69114.0;8418589.0;-7.0;15.0;5.0;-23.0;-57.0;10.0
03/04/2021;ID;4345.0;33881.0;1527524.0;114833.0;8533422.0;-12.0;10.0;-7.0;-24.0;-22.0;3.0
04/04/2021;ID;6731.0;38347.0;1534255.0;95760.0;8629182.0;-12.0;10.0;-5.0;-15.0;-12.0;1.0
05/04/2021;ID;3712.0;49759.0;1537967.0;208899.0;8838081.0;-10.0;12.0;-10.0;-22.0;-25.0;4.0
06/04/2021;ID;4549.0;53457.0;1542516.0;137285.0;8975366.0;-12.0;10.0;-12.0;-22.0;-25.0;4.0
07/04/2021;ID;4860.0;54253.0;1547376.0;212391.0;9187757.0;-10.0;11.0;-10.0;-23.0;-26.0;4.0
08/04/2021;ID;5504.0;48180.0;1552880.0;122052.0;9309809.0;-9.0;12.0;-9.0;-21.0;-24.0;4.0
09/04/2021;ID;5265.0;43707.0;1558145.0;474469.0;9784278.0;-8.0;11.0;-11.0;-21.0;-23.0;4.0
10/04/2021;ID;4723.0;30918.0;1562868.0;171155.0;9955433.0;-8.0;15.0;-9.0;-14.0;-16.0;1.0
11/04/2021;ID;4127.0;34434.0;1566995.0;90142.0;10045575.0;-8.0;15.0;-3.0;-15.0;-11.0;1.0
12/04/2021;ID;4829.0;50641.0;1571824.0;216216.0;10261791.0;-5.0;22.0;-2.0;-19.0;-29.0;4.0
13/04/2021;ID;5702.0;44286.0;1577526.0;112172.0;10373963.0;-30.0;-1.0;-30.0;-37.0;-37.0;12.0
14/04/2021;ID;5656.0;48728.0;1583182.0;103543.0;10477506.0;-25.0;0.0;-25.0;-35.0;-32.0;10.0
15/04/2021;ID;6177.0;50098.0;1589359.0;118867.0;10596373.0;-22.0;2.0;-23.0;-33.0;-27.0;9.0
16/04/2021;ID;5363.0;44955.0;1594722.0;109811.0;10706184.0;-20.0;2.0;-25.0;-34.0;-24.0;9.0
17/04/2021;ID;5041.0;31280.0;1599763.0;95060.0;10801244.0;-23.0;0.0;-33.0;-35.0;-17.0;9.0
18/04/2021;ID;4585.0;37267.0;1604348.0;27175.0;10828419.0;-23.0;-1.0;-36.0;-36.0;-10.0;10.0
19/04/2021;ID;4952.0;48107.0;1609300.0;138515.0;10966934.0;-18.0;3.0;-21.0;-33.0;-24.0;8.0
20/04/2021;ID;5549.0;47048.0;1614849.0;134357.0;11101291.0;-17.0;6.0;-20.0;-31.0;-25.0;8.0
21/04/2021;ID;5720.0;55681.0;1620569.0;167922.0;11269213.0;-15.0;7.0;-18.0;-31.0;-24.0;8.0
22/04/2021;ID;6243.0;41559.0;1626812.0;163498.0;11432711.0;-16.0;6.0;-20.0;-31.0;-24.0;8.0
23/04/2021;ID;5436.0;42263.0;1632248.0;155168.0;11587879.0;-16.0;4.0;-23.0;-32.0;-22.0;9.0
24/04/2021;ID;4544.0;32525.0;1636792.0;111706.0;11699585.0;-17.0;5.0;-28.0;-31.0;-15.0;8.0
25/04/2021;ID;4402.0;36867.0;1641194.0;34338.0;11733923.0;-17.0;5.0;-31.0;-32.0;-8.0;9.0
26/04/2021;ID;5944.0;51895.0;1647138.0;110656.0;11844579.0;-14.0;7.0;-18.0;-31.0;-23.0;8.0
27/04/2021;ID;4656.0;41057.0;1651794.0;136455.0;11981034.0;-14.0;7.0;-19.0;-29.0;-24.0;8.0
28/04/2021;ID;5241.0;55483.0;1657035.0;131854.0;12112888.0;-13.0;9.0;-18.0;-29.0;-24.0;8.0
29/04/2021;ID;5833.0;51664.0;1662868.0;167877.0;12280765.0;-9.0;14.0;-17.0;-25.0;-23.0;8.0
30/04/2021;ID;5500.0;41722.0;1668368.0;105121.0;12385886.0;-8.0;17.0;-18.0;-23.0;-21.0;7.0
01/05/2021;ID;4512.0;32389.0;1672880.0;57377.0;12443263.0;-6.0;21.0;-19.0;-20.0;-36.0;8.0
02/05/2021;ID;4394.0;35713.0;1677274.0;13901.0;12457164.0;-7.0;19.0;-27.0;-22.0;-7.0;6.0
03/05/2021;ID;4730.0;51536.0;1682004.0;88208.0;12545372.0;-2.0;25.0;-9.0;-21.0;-24.0;5.0
04/05/2021;ID;4369.0;51176.0;1686373.0;127492.0;12672864.0;-3.0;26.0;-9.0;-16.0;-25.0;5.0
05/05/2021;ID;5285.0;50122.0;1691658.0;160022.0;12832886.0;-1.0;27.0;-7.0;-16.0;-26.0;5.0
06/05/2021;ID;5647.0;46635.0;1697305.0;162824.0;12995710.0;-2.0;26.0;-9.0;-31.0;-26.0;7.0
07/05/2021;ID;6327.0;44705.0;1703632.0;140976.0;13136686.0;-2.0;25.0;-12.0;-34.0;-23.0;7.0
08/05/2021;ID;6130.0;30249.0;1709762.0;147736.0;13284422.0;-4.0;25.0;-20.0;-33.0;-17.0;6.0
09/05/2021;ID;3922.0;31963.0;1713684.0;56535.0;13340957.0;-2.0;26.0;-23.0;-35.0;-6.0;6.0
10/05/2021;ID;4891.0;45090.0;1718575.0;134130.0;13475087.0;6.0;36.0;1.0;-31.0;-32.0;7.0
11/05/2021;ID;5021.0;38640.0;1723596.0;140226.0;13615313.0;8.0;46.0;5.0;-25.0;-37.0;7.0
12/05/2021;ID;4608.0;21713.0;1728204.0;63010.0;13678323.0;6.0;55.0;15.0;-31.0;-62.0;12.0
13/05/2021;ID;3448.0;15945.0;1731652.0;17230.0;13695553.0;-13.0;8.0;22.0;-45.0;-72.0;4.0
14/05/2021;ID;2633.0;22519.0;1734285.0;3840.0;13699393.0;-8.0;15.0;32.0;-43.0;-73.0;10.0
15/05/2021;ID;2385.0;27640.0;1736670.0;22234.0;13721627.0;-7.0;18.0;24.0;-35.0;-51.0;4.0
16/05/2021;ID;3080.0;36988.0;1739750.0;15969.0;13737596.0;-5.0;19.0;12.0;-34.0;-21.0;2.0
17/05/2021;ID;4295.0;43504.0;1744045.0;65459.0;13803055.0;1.0;25.0;21.0;-32.0;-36.0;6.0
18/05/2021;ID;4185.0;53158.0;1748230.0;148920.0;13951975.0;-1.0;24.0;17.0;-16.0;-34.0;5.0
19/05/2021;ID;4871.0;55741.0;1753101.0;147779.0;14099754.0;-1.0;23.0;15.0;-18.0;-30.0;5.0
20/05/2021;ID;5797.0;71775.0;1758898.0;269479.0;14369233.0;-2.0;23.0;13.0;-22.0;-27.0;6.0
21/05/2021;ID;5746.0;41765.0;1764644.0;237098.0;14606331.0;-5.0;17.0;2.0;-23.0;-23.0;7.0
22/05/2021;ID;5296.0;53679.0;1769940.0;209335.0;14815666.0;-6.0;18.0;0.0;-18.0;-16.0;5.0
23/05/2021;ID;5280.0;54406.0;1775220.0;75267.0;14890933.0;-6.0;18.0;5.0;-17.0;-6.0;5.0
24/05/2021;ID;5907.0;61861.0;1781127.0;28656.0;14919589.0;-5.0;16.0;3.0;-22.0;-22.0;6.0
25/05/2021;ID;5060.0;56318.0;1786187.0;410717.0;15330306.0;-1.0;24.0;8.0;-14.0;-23.0;5.0
26/05/2021;ID;5034.0;62386.0;1791221.0;205692.0;15535998.0;4.0;24.0;34.0;-18.0;-57.0;12.0
27/05/2021;ID;6278.0;73092.0;1797499.0;167585.0;15703583.0;0.0;23.0;5.0;-18.0;-21.0;6.0
28/05/2021;ID;5862.0;71834.0;1803361.0;297364.0;16000947.0;-2.0;20.0;-2.0;-19.0;-18.0;7.0
29/05/2021;ID;6565.0;52132.0;1809926.0;202882.0;16203829.0;-5.0;18.0;-5.0;-15.0;-11.0;5.0
30/05/2021;ID;6115.0;53491.0;1816041.0;100871.0;16304700.0;-1.0;23.0;8.0;-14.0;-4.0;4.0
31/05/2021;ID;5662.0;51600.0;1821703.0;108972.0;16413672.0;5.0;27.0;14.0;-16.0;-22.0;5.0
01/06/2021;ID;4824.0;49731.0;1826527.0;180909.0;16594581.0;7.0;29.0;34.0;-15.0;-58.0;12.0
02/06/2021;ID;5246.0;58367.0;1831773.0;171682.0;16766263.0;3.0;28.0;8.0;-16.0;-20.0;5.0
03/06/2021;ID;5353.0;65207.0;1837126.0;276587.0;17042850.0;4.0;29.0;8.0;-17.0;-19.0;6.0
04/06/2021;ID;6486.0;56772.0;1843612.0;248654.0;17291504.0;0.0;23.0;1.0;-19.0;-17.0;6.0
05/06/2021;ID;6594.0;49240.0;1850206.0;289960.0;17581464.0;1.0;27.0;2.0;-13.0;-11.0;4.0
06/06/2021;ID;5832.0;51495.0;1856038.0;62139.0;17643603.0;-1.0;23.0;6.0;-14.0;-5.0;4.0
07/06/2021;ID;6993.0;69184.0;1863031.0;132315.0;17775918.0;2.0;25.0;8.0;-19.0;-20.0;5.0
08/06/2021;ID;6294.0;70533.0;1869325.0;484564.0;18260482.0;1.0;24.0;7.0;-19.0;-20.0;6.0
09/06/2021;ID;7725.0;69037.0;1877050.0;458287.0;18718769.0;2.0;25.0;8.0;-19.0;-20.0;6.0
10/06/2021;ID;8892.0;74144.0;1885942.0;492664.0;19211433.0;2.0;25.0;5.0;-19.0;-19.0;6.0
11/06/2021;ID;8083.0;63164.0;1894025.0;458535.0;19669968.0;-1.0;20.0;-2.0;-21.0;-17.0;7.0
12/06/2021;ID;7465.0;48350.0;1901490.0;374219.0;20044187.0;-2.0;22.0;-2.0;-17.0;-10.0;5.0
13/06/2021;ID;9868.0;52713.0;1911358.0;114750.0;20158937.0;-3.0;19.0;4.0;-18.0;-4.0;5.0
14/06/2021;ID;8189.0;59153.0;1919547.0;265111.0;20424048.0;-1.0;20.0;4.0;-21.0;-20.0;6.0
15/06/2021;ID;8161.0;42072.0;1927708.0;480675.0;20904723.0;-4.0;18.0;0.0;-21.0;-21.0;7.0
16/06/2021;ID;9944.0;79322.0;1937652.0;544051.0;21448774.0;-2.0;19.0;1.0;-22.0;-22.0;7.0
17/06/2021;ID;12624.0;73805.0;1950276.0;550482.0;21999256.0;-3.0;19.0;0.0;-23.0;-21.0;7.0
18/06/2021;ID;12990.0;75605.0;1963266.0;455911.0;22455167.0;-7.0;14.0;-7.0;-26.0;-19.0;8.0
19/06/2021;ID;12906.0;60229.0;1976172.0;418175.0;22873342.0;-11.0;14.0;-14.0;-26.0;-12.0;7.0
20/06/2021;ID;13737.0;62361.0;1989909.0;170030.0;23043372.0;-13.0;10.0;-10.0;-29.0;-7.0;7.0
21/06/2021;ID;14536.0;70742.0;2004445.0;222401.0;23265773.0;-8.0;15.0;-4.0;-28.0;-25.0;8.0
22/06/2021;ID;13668.0;74391.0;2018113.0;524111.0;23789884.0;-8.0;17.0;-3.0;-27.0;-26.0;8.0
23/06/2021;ID;15308.0;90503.0;2033421.0;568972.0;24358856.0;-8.0;15.0;-3.0;-29.0;-26.0;9.0
24/06/2021;ID;20574.0;95451.0;2053995.0;570586.0;24929442.0;-10.0;14.0;-7.0;-30.0;-26.0;10.0
25/06/2021;ID;18872.0;98274.0;2072867.0;552594.0;25482036.0;-8.0;18.0;-9.0;-32.0;-24.0;10.0
26/06/2021;ID;21095.0;79533.0;2093962.0;550095.0;26032131.0;-13.0;16.0;-16.0;-31.0;-15.0;8.0
27/06/2021;ID;21342.0;80308.0;2115304.0;1083632.0;27115763.0;-15.0;11.0;-14.0;-35.0;-7.0;9.0
28/06/2021;ID;20694.0;103265.0;2135998.0;304135.0;27419898.0;-8.0;18.0;-6.0;-33.0;-28.0;10.0
29/06/2021;ID;20467.0;100313.0;2156465.0;884876.0;28304774.0;-10.0;17.0;-7.0;-33.0;-29.0;10.0
30/06/2021;ID;21807.0;98572.0;2178272.0;974368.0;29279142.0;-10.0;20.0;-7.0;-34.0;-30.0;9.0
01/07/2021;ID;24836.0;102765.0;2203108.0;905250.0;30184392.0;-6.0;26.0;-6.0;-33.0;-28.0;11.0
02/07/2021;ID;25830.0;110983.0;2228938.0;707429.0;30891821.0;-8.0;24.0;-11.0;-34.0;-27.0;12.0
03/07/2021;ID;27913.0;86292.0;2256851.0;681419.0;31573240.0;-18.0;17.0;-24.0;-40.0;-20.0;11.0
04/07/2021;ID;27233.0;92398.0;2284084.0;490505.0;32063745.0;-22.0;11.0;-27.0;-45.0;-13.0;12.0
05/07/2021;ID;29745.0;136765.0;2313829.0;238523.0;32302268.0;-13.0;20.0;-12.0;-42.0;-32.0;13.0
06/07/2021;ID;31189.0;141957.0;2345018.0;873761.0;33176029.0;-15.0;19.0;-13.0;-42.0;-33.0;13.0
07/07/2021;ID;34379.0;135936.0;2379397.0;863768.0;34039797.0;-15.0;19.0;-12.0;-43.0;-34.0;13.0
08/07/2021;ID;38391.0;142005.0;2417788.0;820889.0;34860686.0;-17.0;16.0;-16.0;-44.0;-33.0;14.0
09/07/2021;ID;38124.0;145294.0;2455912.0;914881.0;35775567.0;-20.0;11.0;-23.0;-48.0;-32.0;15.0
